param_count,model_size_mb,flops,params,training_memory_mb
28032,0.10693359375,88835072,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 7, 'conv1d_0_act': 'tanh', 'pool_size_0': 1, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 2, 'conv1d_1_act': 'relu', 'pool_size_1': 4, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.00229590356128748}",1981.61328125
62976,0.240234375,122776704,"{'num_conv_layers': 2, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 6, 'conv1d_0_act': 'gelu', 'pool_size_0': 4, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 5, 'conv1d_1_act': 'none', 'pool_size_1': 3, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.0025631746431365836}",1961.30126953125
184411,0.7034721374511719,9231579,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 1, 'conv1d_0_act': 'silu', 'pool_size_0': 2, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 475, 'dense_0_dropout': 0.2, 'dense_0_act': 'elu', 'learning_rate': 0.0025673084136960352}",1953.4764862060547
155536,0.59332275390625,10197904,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 1, 'conv1d_0_act': 'gelu', 'pool_size_0': 2, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 400, 'dense_0_dropout': 0.0, 'dense_0_act': 'none', 'learning_rate': 0.0015957980543663045}",1952.535400390625
127429,0.4861030578613281,15260229,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 2, 'conv1d_0_act': 'silu', 'pool_size_0': 2, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 325, 'dense_0_dropout': 0.2, 'dense_0_act': 'tanh', 'learning_rate': 0.009903704584276772}",1952.3872833251953
121644,0.4640350341796875,44938204,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 7, 'conv1d_0_act': 'relu', 'pool_size_0': 2, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 300, 'dense_0_dropout': 0.2, 'dense_0_act': 'gelu', 'learning_rate': 0.00022924160067572323}",1952.2623901367188
120108,0.4581756591796875,32905004,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 2, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 300, 'dense_0_dropout': 0.30000000000000004, 'dense_0_act': 'none', 'learning_rate': 0.002380342866643994}",1952.0924682617188
60822,0.23201751708984375,20501654,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'tanh', 'pool_size_0': 2, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 150, 'dense_0_dropout': 0.4, 'dense_0_act': 'sigmoid', 'learning_rate': 0.00010444113930212532}",1951.1145935058594
68480,0.26123046875,149220224,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'gelu', 'pool_size_0': 2, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 4, 'conv1d_1_act': 'relu', 'pool_size_1': 2, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.002073150615037747}",1951.01025390625
34251,0.13065719604492188,38875979,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 6, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 2, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 75, 'dense_0_dropout': 0.0, 'dense_0_act': 'elu', 'learning_rate': 0.002139830903448301}",1950.5626678466797
38912,0.1484375,44771840,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 7, 'conv1d_0_act': 'tanh', 'pool_size_0': 2, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.002006414991011592}",1950.560546875
38144,0.1455078125,38627840,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 6, 'conv1d_0_act': 'tanh', 'pool_size_0': 2, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.00048827973335541713}",1950.548828125
36608,0.1396484375,27619840,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 4, 'conv1d_0_act': 'silu', 'pool_size_0': 2, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.00011126812072740284}",1950.525390625
35072,0.1337890625,14307840,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 2, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 2, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.000197238973924294}",1950.501953125
34304,0.130859375,10211840,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 1, 'conv1d_0_act': 'gelu', 'pool_size_0': 2, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.0003260262951941881}",1950.490234375
20786,0.07929229736328125,7880754,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 1, 'conv1d_0_act': 'tanh', 'pool_size_0': 2, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 50, 'dense_0_dropout': 0.4, 'dense_0_act': 'tanh', 'learning_rate': 0.00022871737333071319}",1950.3572082519531
75520,0.2880859375,172857216,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 2, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 2, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 5, 'conv1d_1_act': 'gelu', 'pool_size_1': 3, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.00030399341880896447}",1930.24267578125
247006,0.9422531127929688,180787102,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 1, 'conv1d_0_act': 'none', 'pool_size_0': 3, 'conv1d_1_filters': 256, 'conv1d_1_kernel_size': 4, 'conv1d_1_act': 'silu', 'pool_size_1': 3, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 350, 'dense_0_dropout': 0.5, 'dense_0_act': 'none', 'learning_rate': 0.005404577911027192}",1926.1669616699219
152448,0.58154296875,194854528,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 9, 'conv1d_0_act': 'gelu', 'pool_size_0': 4, 'conv1d_1_filters': 256, 'conv1d_1_kernel_size': 5, 'conv1d_1_act': 'silu', 'pool_size_1': 2, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.0034153957603142195}",1921.10107421875
116349,0.4438362121582031,113571581,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 4, 'conv1d_0_act': 'tanh', 'pool_size_0': 4, 'conv1d_1_filters': 256, 'conv1d_1_kernel_size': 3, 'conv1d_1_act': 'gelu', 'pool_size_1': 2, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 125, 'dense_0_dropout': 0.0, 'dense_0_act': 'none', 'learning_rate': 0.009263450865436066}",1920.6112823486328
116992,0.4462890625,107302528,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 2, 'conv1d_0_act': 'gelu', 'pool_size_0': 4, 'conv1d_1_filters': 256, 'conv1d_1_kernel_size': 3, 'conv1d_1_act': 'relu', 'pool_size_1': 2, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.0005298069097336572}",1920.56005859375
74980,0.2860260009765625,154351588,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 7, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 2, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 4, 'conv1d_1_act': 'tanh', 'pool_size_1': 4, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 100, 'dense_0_dropout': 0.4, 'dense_0_act': 'relu', 'learning_rate': 0.001054131346283051}",1920.0059204101562
195572,0.7460479736328125,20514676,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 3, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 500, 'dense_0_dropout': 0.5, 'dense_0_act': 'tanh', 'learning_rate': 0.0038841835087431676}",1911.9959106445312
170537,0.6505470275878906,51177001,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 8, 'conv1d_0_act': 'relu', 'pool_size_0': 3, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 425, 'dense_0_dropout': 0.5, 'dense_0_act': 'relu', 'learning_rate': 0.0005043152808136404}",1911.5040435791016
127429,0.4861030578613281,14236101,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 2, 'conv1d_0_act': 'relu', 'pool_size_0': 3, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 325, 'dense_0_dropout': 0.1, 'dense_0_act': 'tanh', 'learning_rate': 0.0015215988145126256}",1910.6997833251953
120876,0.4611053466796875,41011500,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 6, 'conv1d_0_act': 'gelu', 'pool_size_0': 3, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 300, 'dense_0_dropout': 0.2, 'dense_0_act': 'tanh', 'learning_rate': 0.00017835209350895427}",1910.5631713867188
107411,0.4097404479980469,8224275,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 1, 'conv1d_0_act': 'tanh', 'pool_size_0': 3, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 275, 'dense_0_dropout': 0.1, 'dense_0_act': 'sigmoid', 'learning_rate': 0.0002209822920927231}",1910.3210906982422
103162,0.39353179931640625,51042426,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 8, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 3, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 250, 'dense_0_dropout': 0.4, 'dense_0_act': 'relu', 'learning_rate': 0.0023664370269867343}",1910.2196350097656
43876,0.1673736572265625,40687076,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 6, 'conv1d_0_act': 'gelu', 'pool_size_0': 3, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 100, 'dense_0_dropout': 0.2, 'dense_0_act': 'relu', 'learning_rate': 0.00013563077506154042}",1909.0952758789062
38144,0.1455078125,38798336,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 6, 'conv1d_0_act': 'tanh', 'pool_size_0': 3, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.006198973487745493}",1908.861328125
37376,0.142578125,32654336,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'tanh', 'pool_size_0': 3, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.0010191691897450043}",1908.849609375
36608,0.1396484375,27363712,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 4, 'conv1d_0_act': 'silu', 'pool_size_0': 3, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.0017159351682524892}",1908.837890625
36608,0.1396484375,26510336,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 4, 'conv1d_0_act': 'elu', 'pool_size_0': 3, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.001991557674290868}",1908.837890625
35840,0.13671875,21219712,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'silu', 'pool_size_0': 3, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.00420656340283233}",1908.826171875
35072,0.1337890625,15075712,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 2, 'conv1d_0_act': 'silu', 'pool_size_0': 3, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.006347218837789679}",1908.814453125
34304,0.130859375,8078336,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 1, 'conv1d_0_act': 'relu', 'pool_size_0': 3, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.00044079692336431825}",1908.802734375
15769,0.060153961181640625,44896025,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 7, 'conv1d_0_act': 'relu', 'pool_size_0': 3, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 25, 'dense_0_dropout': 0.5, 'dense_0_act': 'tanh', 'learning_rate': 0.00023893255647502973}",1908.5565338134766
356112,1.35845947265625,312466448,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'relu', 'pool_size_0': 4, 'conv1d_1_filters': 256, 'conv1d_1_kernel_size': 9, 'conv1d_1_act': 'elu', 'pool_size_1': 3, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 400, 'dense_0_dropout': 0.2, 'dense_0_act': 'elu', 'learning_rate': 0.0029280649051286927}",1903.919677734375
12816434,48.89081573486328,51131570,"{'num_conv_layers': 1, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 8, 'conv1d_0_act': 'tanh', 'pool_size_0': 1, 'pooling_type': 'flatten', 'num_dense_layers': 1, 'dense_0_units': 50, 'dense_0_dropout': 0.2, 'dense_0_act': 'elu', 'learning_rate': 0.0023104579414941814}",1895.5422668457031
187483,0.7151908874511719,32913479,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'relu', 'pool_size_0': 4, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 475, 'dense_0_dropout': 0.5, 'dense_0_act': 'gelu', 'learning_rate': 0.0022742914593905936}",1891.0233612060547
4334002,16.53290557861328,165943922,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 1, 'conv1d_0_act': 'elu', 'pool_size_0': 3, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 7, 'conv1d_1_act': 'sigmoid', 'pool_size_1': 2, 'pooling_type': 'flatten', 'num_dense_layers': 1, 'dense_0_units': 50, 'dense_0_dropout': 0.1, 'dense_0_act': 'relu', 'learning_rate': 0.0026859545646455967}",1890.9514465332031
177858,0.6784744262695312,32892354,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'tanh', 'pool_size_0': 4, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 450, 'dense_0_dropout': 0.2, 'dense_0_act': 'relu', 'learning_rate': 0.004571425689425432}",1890.8398742675781
215296,0.8212890625,302950528,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 2, 'conv1d_0_act': 'elu', 'pool_size_0': 4, 'conv1d_1_filters': 256, 'conv1d_1_kernel_size': 9, 'conv1d_1_act': 'relu', 'pool_size_1': 4, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.0010525422307994102}",1890.81005859375
168233,0.6417579650878906,32745129,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'relu', 'pool_size_0': 4, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 425, 'dense_0_dropout': 0.2, 'dense_0_act': 'tanh', 'learning_rate': 0.003936976671196177}",1890.6563873291016
199296,0.76025390625,273190528,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 4, 'conv1d_1_filters': 256, 'conv1d_1_kernel_size': 8, 'conv1d_1_act': 'sigmoid', 'pool_size_1': 4, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.003406460846831207}",1890.56591796875
157840,0.60211181640625,26581904,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 4, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 4, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 400, 'dense_0_dropout': 0.4, 'dense_0_act': 'elu', 'learning_rate': 0.0003176476728226276}",1890.461181640625
169769,0.6476173400878906,45033129,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 7, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 4, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 425, 'dense_0_dropout': 0.0, 'dense_0_act': 'none', 'learning_rate': 0.000277895108423317}",1890.2647857666016
144912,0.55279541015625,128036304,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 9, 'conv1d_0_act': 'none', 'pool_size_0': 1, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 3, 'conv1d_1_act': 'tanh', 'pool_size_1': 2, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 400, 'dense_0_dropout': 0.4, 'dense_0_act': 'gelu', 'learning_rate': 0.00018722349300920446}",1890.232666015625
128965,0.4919624328613281,27676229,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 4, 'conv1d_0_act': 'silu', 'pool_size_0': 4, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 325, 'dense_0_dropout': 0.5, 'dense_0_act': 'relu', 'learning_rate': 0.0024516121949621317}",1889.9107208251953
107411,0.4097404479980469,8053779,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 1, 'conv1d_0_act': 'relu', 'pool_size_0': 4, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 275, 'dense_0_dropout': 0.30000000000000004, 'dense_0_act': 'sigmoid', 'learning_rate': 0.0007621550762308673}",1889.5085906982422
101626,0.38767242431640625,39906554,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 6, 'conv1d_0_act': 'silu', 'pool_size_0': 4, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 250, 'dense_0_dropout': 0.4, 'dense_0_act': 'relu', 'learning_rate': 0.0004952046011678323}",1889.3836975097656
100858,0.38474273681640625,34658554,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'gelu', 'pool_size_0': 4, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 250, 'dense_0_dropout': 0.30000000000000004, 'dense_0_act': 'tanh', 'learning_rate': 0.0004236767146050496}",1889.3719787597656
40448,0.154296875,57187840,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 9, 'conv1d_0_act': 'tanh', 'pool_size_0': 4, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.0010700798771152314}",1888.083984375
38144,0.1455078125,38627840,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 6, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 4, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.0004915882038002836}",1888.048828125
37376,0.142578125,34659840,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'gelu', 'pool_size_0': 4, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.0004041708147824364}",1888.037109375
35840,0.13671875,20195840,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'tanh', 'pool_size_0': 4, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.006357912180919932}",1888.013671875
35840,0.13671875,21347840,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'silu', 'pool_size_0': 4, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.00011097877976141896}",1888.013671875
26162,0.09980010986328125,51016754,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 8, 'conv1d_0_act': 'elu', 'pool_size_0': 4, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 50, 'dense_0_dropout': 0.4, 'dense_0_act': 'sigmoid', 'learning_rate': 0.00045107188961605117}",1887.9392395019531
21843072,83.32470703125,66113600,"{'num_conv_layers': 1, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 7, 'conv1d_0_act': 'relu', 'pool_size_0': 3, 'pooling_type': 'flatten', 'num_dense_layers': 0, 'learning_rate': 0.0004543466002318756}",1866.51708984375
152417,0.5814247131347656,88970081,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 7, 'conv1d_0_act': 'none', 'pool_size_0': 4, 'conv1d_1_filters': 256, 'conv1d_1_kernel_size': 2, 'conv1d_1_act': 'relu', 'pool_size_1': 1, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 225, 'dense_0_dropout': 0.0, 'dense_0_act': 'none', 'learning_rate': 0.0009859390762330898}",1858.710464477539
102756,0.3919830322265625,106250156,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 2, 'conv1d_0_act': 'none', 'pool_size_0': 4, 'conv1d_1_filters': 256, 'conv1d_1_kernel_size': 3, 'conv1d_1_act': 'tanh', 'pool_size_1': 1, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 100, 'dense_0_dropout': 0.0, 'dense_0_act': 'silu', 'learning_rate': 0.00028721563842437755}",1857.9404907226562
95744,0.365234375,333891328,"{'num_conv_layers': 2, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 6, 'conv1d_0_act': 'none', 'pool_size_0': 2, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 9, 'conv1d_1_act': 'none', 'pool_size_1': 3, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.0012050452100642087}",1847.20751953125
25653064,97.85867309570312,61448520,"{'num_conv_layers': 1, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'none', 'pool_size_0': 2, 'pooling_type': 'flatten', 'num_dense_layers': 1, 'dense_0_units': 200, 'dense_0_dropout': 0.5, 'dense_0_act': 'none', 'learning_rate': 0.0001247593116513356}",1841.5357666015625
215017,0.8202247619628906,229592781,"{'num_conv_layers': 2, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'none', 'pool_size_0': 3, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 9, 'conv1d_1_act': 'tanh', 'pool_size_1': 1, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 425, 'dense_0_dropout': 0.4, 'dense_0_act': 'gelu', 'learning_rate': 0.0002951510353814156}",1828.7750396728516
96993,0.3699989318847656,32671393,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'elu', 'pool_size_0': 3, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 1, 'conv1d_1_act': 'relu', 'pool_size_1': 1, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 225, 'dense_0_dropout': 0.2, 'dense_0_act': 'sigmoid', 'learning_rate': 0.009006559244300681}",1826.681167602539
35072,0.1337890625,14563840,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 2, 'conv1d_0_act': 'none', 'pool_size_0': 1, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.0043090412000824085}",1825.501953125
23858,0.09101104736328125,32968754,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'none', 'pool_size_0': 1, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 50, 'dense_0_dropout': 0.5, 'dense_0_act': 'elu', 'learning_rate': 0.00012134858802728374}",1825.4040832519531
6408473,24.44638442993164,26030745,"{'num_conv_layers': 1, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 4, 'conv1d_0_act': 'tanh', 'pool_size_0': 1, 'pooling_type': 'flatten', 'num_dense_layers': 1, 'dense_0_units': 25, 'dense_0_dropout': 0.1, 'dense_0_act': 'relu', 'learning_rate': 0.006598723958894318}",1797.7279205322266
17117384,65.29763793945312,60245656,"{'num_conv_layers': 1, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 8, 'conv1d_0_act': 'silu', 'pool_size_0': 3, 'pooling_type': 'flatten', 'num_dense_layers': 1, 'dense_0_units': 200, 'dense_0_dropout': 0.30000000000000004, 'dense_0_act': 'silu', 'learning_rate': 0.00323002329439021}",1794.7017822265625
250971,0.9573783874511719,189883143,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 4, 'conv1d_0_act': 'gelu', 'pool_size_0': 3, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 8, 'conv1d_1_act': 'elu', 'pool_size_1': 4, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 475, 'dense_0_dropout': 0.2, 'dense_0_act': 'gelu', 'learning_rate': 0.001127931529001669}",1766.8968963623047
87065,0.3321266174316406,219865789,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 7, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 3, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 9, 'conv1d_1_act': 'silu', 'pool_size_1': 4, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 25, 'dense_0_dropout': 0.30000000000000004, 'dense_0_act': 'gelu', 'learning_rate': 0.0008347607474393855}",1763.7367095947266
50237,0.19163894653320312,44274929,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'silu', 'pool_size_0': 2, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 2, 'conv1d_1_act': 'silu', 'pool_size_1': 1, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 125, 'dense_0_dropout': 0.0, 'dense_0_act': 'gelu', 'learning_rate': 0.0031704323585982717}",1763.3241729736328
21843456,83.326171875,69185600,"{'num_conv_layers': 1, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 8, 'conv1d_0_act': 'none', 'pool_size_0': 3, 'pooling_type': 'flatten', 'num_dense_layers': 0, 'learning_rate': 0.002529430201078532}",1741.52294921875
21840768,83.31591796875,47681600,"{'num_conv_layers': 1, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 1, 'conv1d_0_act': 'none', 'pool_size_0': 3, 'pooling_type': 'flatten', 'num_dense_layers': 0, 'learning_rate': 0.00032357957909381516}",1741.48193359375
