param_count,model_size_mb,training_memory_mb,params
26738906,12.750103950500488,1363.4902877807617,"{'num_conv_layers': 4, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'gelu', 'pool_size_0': 3, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 5, 'conv1d_1_act': 'sigmoid', 'pool_size_1': 2, 'conv1d_2_filters': 512, 'conv1d_2_kernel_size': 3, 'conv1d_2_act': 'elu', 'pool_size_2': 4, 'conv1d_3_filters': 512, 'conv1d_3_kernel_size': 3, 'conv1d_3_act': 'sigmoid', 'pool_size_3': 1, 'use_cnn_as_dense': False, 'num_dense_layers': 2, 'pooling_type': 'flatten', 'dense_0_units': 300, 'dense_0_dropout': 0.0, 'dense_0_act': 'tanh', 'dense_1_units': 550, 'dense_1_dropout': 0.2, 'dense_1_act': 'sigmoid', 'optimizer': 'rmsprop'}"
26299058,12.54036808013916,1362.7090682983398,"{'num_conv_layers': 4, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 9, 'conv1d_0_act': 'tanh', 'pool_size_0': 4, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 3, 'conv1d_1_act': 'relu', 'pool_size_1': 1, 'conv1d_2_filters': 256, 'conv1d_2_kernel_size': 9, 'conv1d_2_act': 'tanh', 'pool_size_2': 1, 'conv1d_3_filters': 128, 'conv1d_3_kernel_size': 5, 'conv1d_3_act': 'silu', 'pool_size_3': 3, 'use_cnn_as_dense': True, 'num_dense_layers': 2, 'pooling_type': 'flatten', 'cnn_dense_0_filters': 350, 'cnn_dense_0_act': 'sigmoid', 'cnn_dense_1_filters': 300, 'cnn_dense_1_act': 'tanh', 'optimizer': 'rmsprop'}"
38736932,18.471208572387695,1362.5071105957031,"{'num_conv_layers': 1, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'none', 'pool_size_0': 2, 'use_cnn_as_dense': False, 'num_dense_layers': 2, 'pooling_type': 'flatten', 'dense_0_units': 300, 'dense_0_dropout': 0.0, 'dense_0_act': 'elu', 'dense_1_units': 600, 'dense_1_dropout': 0.4, 'dense_1_act': 'sigmoid', 'optimizer': 'sgd'}"
38730456,18.468120574951172,1362.4537963867188,"{'num_conv_layers': 3, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 7, 'conv1d_0_act': 'silu', 'pool_size_0': 2, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 7, 'conv1d_1_act': 'gelu', 'pool_size_1': 1, 'conv1d_2_filters': 128, 'conv1d_2_kernel_size': 7, 'conv1d_2_act': 'silu', 'pool_size_2': 4, 'use_cnn_as_dense': False, 'num_dense_layers': 1, 'pooling_type': 'flatten', 'dense_0_units': 600, 'dense_0_dropout': 0.4, 'dense_0_act': 'sigmoid', 'optimizer': 'sgd'}"
26752286,12.756484031677246,1362.249855041504,"{'num_conv_layers': 3, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'relu', 'pool_size_0': 3, 'conv1d_1_filters': 512, 'conv1d_1_kernel_size': 5, 'conv1d_1_act': 'tanh', 'pool_size_1': 3, 'conv1d_2_filters': 256, 'conv1d_2_kernel_size': 5, 'conv1d_2_act': 'sigmoid', 'pool_size_2': 2, 'use_cnn_as_dense': True, 'num_dense_layers': 2, 'pooling_type': 'flatten', 'cnn_dense_0_filters': 500, 'cnn_dense_0_act': 'sigmoid', 'cnn_dense_1_filters': 450, 'cnn_dense_1_act': 'tanh', 'optimizer': 'lion'}"
26228314,12.506634712219238,1361.2671432495117,"{'num_conv_layers': 1, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'silu', 'pool_size_0': 4, 'use_cnn_as_dense': False, 'num_dense_layers': 3, 'pooling_type': 'flatten', 'dense_0_units': 400, 'dense_0_dropout': 0.2, 'dense_0_act': 'elu', 'dense_1_units': 600, 'dense_1_dropout': 0.2, 'dense_1_act': 'elu', 'dense_2_units': 450, 'dense_2_dropout': 0.0, 'dense_2_act': 'gelu', 'optimizer': 'adam'}"
26346968,12.563213348388672,1360.6465148925781,"{'num_conv_layers': 3, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 9, 'conv1d_0_act': 'elu', 'pool_size_0': 2, 'conv1d_1_filters': 512, 'conv1d_1_kernel_size': 9, 'conv1d_1_act': 'relu', 'pool_size_1': 3, 'conv1d_2_filters': 256, 'conv1d_2_kernel_size': 3, 'conv1d_2_act': 'gelu', 'pool_size_2': 4, 'use_cnn_as_dense': False, 'num_dense_layers': 1, 'pooling_type': 'flatten', 'dense_0_units': 600, 'dense_0_dropout': 0.2, 'dense_0_act': 'relu', 'optimizer': 'lion'}"
26226504,12.50577163696289,1360.5804138183594,"{'num_conv_layers': 2, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'tanh', 'pool_size_0': 3, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 7, 'conv1d_1_act': 'tanh', 'pool_size_1': 2, 'use_cnn_as_dense': False, 'num_dense_layers': 3, 'pooling_type': 'flatten', 'dense_0_units': 600, 'dense_0_dropout': 0.0, 'dense_0_act': 'tanh', 'dense_1_units': 500, 'dense_1_dropout': 0.0, 'dense_1_act': 'sigmoid', 'dense_2_units': 300, 'dense_2_dropout': 0.2, 'dense_2_act': 'tanh', 'optimizer': 'adamw'}"
25153392,11.994071960449219,1358.2136840820312,"{'num_conv_layers': 4, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 9, 'conv1d_0_act': 'relu', 'pool_size_0': 1, 'conv1d_1_filters': 512, 'conv1d_1_kernel_size': 5, 'conv1d_1_act': 'gelu', 'pool_size_1': 4, 'conv1d_2_filters': 256, 'conv1d_2_kernel_size': 7, 'conv1d_2_act': 'gelu', 'pool_size_2': 4, 'conv1d_3_filters': 64, 'conv1d_3_kernel_size': 7, 'conv1d_3_act': 'none', 'pool_size_3': 1, 'use_cnn_as_dense': True, 'num_dense_layers': 3, 'pooling_type': 'flatten', 'cnn_dense_0_filters': 250, 'cnn_dense_0_act': 'relu', 'cnn_dense_1_filters': 600, 'cnn_dense_1_act': 'tanh', 'cnn_dense_2_filters': 350, 'cnn_dense_2_act': 'tanh', 'optimizer': 'adam'}"
25940968,12.369617462158203,1357.3171081542969,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'elu', 'pool_size_0': 3, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 5, 'conv1d_1_act': 'tanh', 'pool_size_1': 2, 'use_cnn_as_dense': False, 'num_dense_layers': 2, 'pooling_type': 'flatten', 'dense_0_units': 600, 'dense_0_dropout': 0.4, 'dense_0_act': 'silu', 'dense_1_units': 400, 'dense_1_dropout': 0.2, 'dense_1_act': 'gelu', 'optimizer': 'rmsprop'}"
26303984,12.542716979980469,1356.9070434570312,"{'num_conv_layers': 2, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'tanh', 'pool_size_0': 3, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 3, 'conv1d_1_act': 'gelu', 'pool_size_1': 4, 'use_cnn_as_dense': False, 'num_dense_layers': 2, 'pooling_type': 'flatten', 'dense_0_units': 600, 'dense_0_dropout': 0.0, 'dense_0_act': 'relu', 'dense_1_units': 600, 'dense_1_dropout': 0.2, 'dense_1_act': 'sigmoid', 'optimizer': 'rmsprop'}"
25792818,12.29897403717041,1355.6289901733398,"{'num_conv_layers': 1, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 9, 'conv1d_0_act': 'none', 'pool_size_0': 3, 'use_cnn_as_dense': False, 'num_dense_layers': 2, 'pooling_type': 'flatten', 'dense_0_units': 300, 'dense_0_dropout': 0.4, 'dense_0_act': 'sigmoid', 'dense_1_units': 350, 'dense_1_dropout': 0.0, 'dense_1_act': 'tanh', 'optimizer': 'adamw'}"
38745064,18.475086212158203,1354.7566528320312,"{'num_conv_layers': 1, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'silu', 'pool_size_0': 4, 'use_cnn_as_dense': False, 'num_dense_layers': 2, 'pooling_type': 'flatten', 'dense_0_units': 600, 'dense_0_dropout': 0.4, 'dense_0_act': 'silu', 'dense_1_units': 400, 'dense_1_dropout': 0.4, 'dense_1_act': 'sigmoid', 'optimizer': 'sgd'}"
38712876,18.45973777770996,1354.5061950683594,"{'num_conv_layers': 2, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'elu', 'pool_size_0': 4, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 7, 'conv1d_1_act': 'gelu', 'pool_size_1': 1, 'use_cnn_as_dense': False, 'num_dense_layers': 1, 'pooling_type': 'flatten', 'dense_0_units': 300, 'dense_0_dropout': 0.2, 'dense_0_act': 'tanh', 'optimizer': 'sgd'}"
25901250,12.350678443908691,1353.8156967163086,"{'num_conv_layers': 4, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'gelu', 'pool_size_0': 3, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 3, 'conv1d_1_act': 'elu', 'pool_size_1': 3, 'conv1d_2_filters': 64, 'conv1d_2_kernel_size': 9, 'conv1d_2_act': 'sigmoid', 'pool_size_2': 1, 'conv1d_3_filters': 256, 'conv1d_3_kernel_size': 7, 'conv1d_3_act': 'sigmoid', 'pool_size_3': 2, 'use_cnn_as_dense': True, 'num_dense_layers': 1, 'pooling_type': 'flatten', 'cnn_dense_0_filters': 450, 'cnn_dense_0_act': 'none', 'optimizer': 'adam'}"
24562232,11.71218490600586,1351.2867736816406,"{'num_conv_layers': 3, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 9, 'conv1d_0_act': 'none', 'pool_size_0': 1, 'conv1d_1_filters': 512, 'conv1d_1_kernel_size': 9, 'conv1d_1_act': 'elu', 'pool_size_1': 4, 'conv1d_2_filters': 128, 'conv1d_2_kernel_size': 9, 'conv1d_2_act': 'elu', 'pool_size_2': 3, 'use_cnn_as_dense': True, 'num_dense_layers': 3, 'pooling_type': 'flatten', 'cnn_dense_0_filters': 450, 'cnn_dense_0_act': 'elu', 'cnn_dense_1_filters': 300, 'cnn_dense_1_act': 'gelu', 'cnn_dense_2_filters': 250, 'cnn_dense_2_act': 'relu', 'optimizer': 'adam'}"
25972072,12.384449005126953,1350.5177917480469,"{'num_conv_layers': 2, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 4, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 3, 'conv1d_1_act': 'relu', 'pool_size_1': 4, 'use_cnn_as_dense': True, 'num_dense_layers': 2, 'pooling_type': 'flatten', 'cnn_dense_0_filters': 600, 'cnn_dense_0_act': 'none', 'cnn_dense_1_filters': 400, 'cnn_dense_1_act': 'gelu', 'optimizer': 'rmsprop'}"
25771180,12.288656234741211,1348.865737915039,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 9, 'conv1d_0_act': 'gelu', 'pool_size_0': 4, 'conv1d_1_filters': 256, 'conv1d_1_kernel_size': 7, 'conv1d_1_act': 'none', 'pool_size_1': 3, 'use_cnn_as_dense': False, 'num_dense_layers': 1, 'pooling_type': 'flatten', 'dense_0_units': 300, 'dense_0_dropout': 0.4, 'dense_0_act': 'sigmoid', 'optimizer': 'adam'}"
24162070,11.52137279510498,1340.8508377075195,"{'num_conv_layers': 4, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 9, 'conv1d_0_act': 'elu', 'pool_size_0': 3, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 9, 'conv1d_1_act': 'tanh', 'pool_size_1': 1, 'conv1d_2_filters': 64, 'conv1d_2_kernel_size': 7, 'conv1d_2_act': 'relu', 'pool_size_2': 2, 'conv1d_3_filters': 128, 'conv1d_3_kernel_size': 5, 'conv1d_3_act': 'sigmoid', 'pool_size_3': 2, 'use_cnn_as_dense': False, 'num_dense_layers': 2, 'pooling_type': 'flatten', 'dense_0_units': 550, 'dense_0_dropout': 0.2, 'dense_0_act': 'gelu', 'dense_1_units': 400, 'dense_1_dropout': 0.2, 'dense_1_act': 'relu', 'optimizer': 'lion'}"
24566000,11.713981628417969,1340.2605590820312,"{'num_conv_layers': 3, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 9, 'conv1d_0_act': 'gelu', 'pool_size_0': 2, 'conv1d_1_filters': 256, 'conv1d_1_kernel_size': 3, 'conv1d_1_act': 'silu', 'pool_size_1': 3, 'conv1d_2_filters': 512, 'conv1d_2_kernel_size': 3, 'conv1d_2_act': 'relu', 'pool_size_2': 4, 'use_cnn_as_dense': True, 'num_dense_layers': 2, 'pooling_type': 'flatten', 'cnn_dense_0_filters': 550, 'cnn_dense_0_act': 'silu', 'cnn_dense_1_filters': 550, 'cnn_dense_1_act': 'gelu', 'optimizer': 'lion'}"
35807004,17.07411003112793,1338.1994323730469,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 9, 'conv1d_0_act': 'none', 'pool_size_0': 4, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 5, 'conv1d_1_act': 'tanh', 'pool_size_1': 1, 'use_cnn_as_dense': False, 'num_dense_layers': 3, 'pooling_type': 'flatten', 'dense_0_units': 550, 'dense_0_dropout': 0.4, 'dense_0_act': 'tanh', 'dense_1_units': 400, 'dense_1_dropout': 0.4, 'dense_1_act': 'none', 'dense_2_units': 550, 'dense_2_dropout': 0.0, 'dense_2_act': 'sigmoid', 'optimizer': 'sgd'}"
36582102,17.443705558776855,1336.4889373779297,"{'num_conv_layers': 4, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 3, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 5, 'conv1d_1_act': 'none', 'pool_size_1': 3, 'conv1d_2_filters': 512, 'conv1d_2_kernel_size': 7, 'conv1d_2_act': 'relu', 'pool_size_2': 2, 'conv1d_3_filters': 512, 'conv1d_3_kernel_size': 5, 'conv1d_3_act': 'tanh', 'pool_size_3': 1, 'use_cnn_as_dense': True, 'num_dense_layers': 3, 'pooling_type': 'flatten', 'cnn_dense_0_filters': 450, 'cnn_dense_0_act': 'tanh', 'cnn_dense_1_filters': 500, 'cnn_dense_1_act': 'none', 'cnn_dense_2_filters': 600, 'cnn_dense_2_act': 'gelu', 'optimizer': 'sgd'}"
22604588,10.778707504272461,1336.048843383789,"{'num_conv_layers': 4, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 9, 'conv1d_0_act': 'tanh', 'pool_size_0': 2, 'conv1d_1_filters': 512, 'conv1d_1_kernel_size': 3, 'conv1d_1_act': 'gelu', 'pool_size_1': 1, 'conv1d_2_filters': 128, 'conv1d_2_kernel_size': 9, 'conv1d_2_act': 'elu', 'pool_size_2': 1, 'conv1d_3_filters': 64, 'conv1d_3_kernel_size': 5, 'conv1d_3_act': 'sigmoid', 'pool_size_3': 3, 'use_cnn_as_dense': False, 'num_dense_layers': 2, 'pooling_type': 'flatten', 'dense_0_units': 500, 'dense_0_dropout': 0.4, 'dense_0_act': 'silu', 'dense_1_units': 600, 'dense_1_dropout': 0.0, 'dense_1_act': 'silu', 'optimizer': 'adamw'}"
23939110,11.415057182312012,1332.7709426879883,"{'num_conv_layers': 3, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 9, 'conv1d_0_act': 'relu', 'pool_size_0': 2, 'conv1d_1_filters': 512, 'conv1d_1_kernel_size': 9, 'conv1d_1_act': 'elu', 'pool_size_1': 3, 'conv1d_2_filters': 64, 'conv1d_2_kernel_size': 7, 'conv1d_2_act': 'elu', 'pool_size_2': 4, 'use_cnn_as_dense': True, 'num_dense_layers': 1, 'pooling_type': 'flatten', 'cnn_dense_0_filters': 550, 'cnn_dense_0_act': 'elu', 'optimizer': 'adamw'}"
22682848,10.816024780273438,1330.4302978515625,"{'num_conv_layers': 3, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'gelu', 'pool_size_0': 1, 'conv1d_1_filters': 512, 'conv1d_1_kernel_size': 9, 'conv1d_1_act': 'elu', 'pool_size_1': 4, 'conv1d_2_filters': 256, 'conv1d_2_kernel_size': 5, 'conv1d_2_act': 'sigmoid', 'pool_size_2': 4, 'use_cnn_as_dense': False, 'num_dense_layers': 3, 'pooling_type': 'flatten', 'dense_0_units': 300, 'dense_0_dropout': 0.4, 'dense_0_act': 'tanh', 'dense_1_units': 500, 'dense_1_dropout': 0.2, 'dense_1_act': 'silu', 'dense_2_units': 400, 'dense_2_dropout': 0.4, 'dense_2_act': 'elu', 'optimizer': 'lion'}"
22343904,10.654403686523438,1329.8165283203125,"{'num_conv_layers': 4, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'tanh', 'pool_size_0': 1, 'conv1d_1_filters': 256, 'conv1d_1_kernel_size': 7, 'conv1d_1_act': 'gelu', 'pool_size_1': 4, 'conv1d_2_filters': 256, 'conv1d_2_kernel_size': 7, 'conv1d_2_act': 'none', 'pool_size_2': 1, 'conv1d_3_filters': 128, 'conv1d_3_kernel_size': 5, 'conv1d_3_act': 'gelu', 'pool_size_3': 3, 'use_cnn_as_dense': True, 'num_dense_layers': 3, 'pooling_type': 'flatten', 'cnn_dense_0_filters': 600, 'cnn_dense_0_act': 'tanh', 'cnn_dense_1_filters': 250, 'cnn_dense_1_act': 'elu', 'cnn_dense_2_filters': 250, 'cnn_dense_2_act': 'sigmoid', 'optimizer': 'adamw'}"
22617054,10.784651756286621,1329.699317932129,"{'num_conv_layers': 3, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 7, 'conv1d_0_act': 'silu', 'pool_size_0': 1, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 5, 'conv1d_1_act': 'sigmoid', 'pool_size_1': 4, 'conv1d_2_filters': 128, 'conv1d_2_kernel_size': 5, 'conv1d_2_act': 'elu', 'pool_size_2': 2, 'use_cnn_as_dense': False, 'num_dense_layers': 1, 'pooling_type': 'flatten', 'dense_0_units': 350, 'dense_0_dropout': 0.4, 'dense_0_act': 'elu', 'optimizer': 'adam'}"
35028068,16.70268440246582,1328.1179504394531,"{'num_conv_layers': 3, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 9, 'conv1d_0_act': 'tanh', 'pool_size_0': 2, 'conv1d_1_filters': 256, 'conv1d_1_kernel_size': 3, 'conv1d_1_act': 'silu', 'pool_size_1': 3, 'conv1d_2_filters': 256, 'conv1d_2_kernel_size': 3, 'conv1d_2_act': 'none', 'pool_size_2': 3, 'use_cnn_as_dense': False, 'num_dense_layers': 3, 'pooling_type': 'flatten', 'dense_0_units': 600, 'dense_0_dropout': 0.0, 'dense_0_act': 'elu', 'dense_1_units': 450, 'dense_1_dropout': 0.2, 'dense_1_act': 'gelu', 'dense_2_units': 350, 'dense_2_dropout': 0.2, 'dense_2_act': 'tanh', 'optimizer': 'sgd'}"
35445850,16.90189838409424,1327.6325225830078,"{'num_conv_layers': 1, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 7, 'conv1d_0_act': 'none', 'pool_size_0': 4, 'use_cnn_as_dense': False, 'num_dense_layers': 2, 'pooling_type': 'flatten', 'dense_0_units': 550, 'dense_0_dropout': 0.0, 'dense_0_act': 'none', 'dense_1_units': 300, 'dense_1_dropout': 0.2, 'dense_1_act': 'tanh', 'optimizer': 'sgd'}"
23435522,11.174927711486816,1327.2148666381836,"{'num_conv_layers': 3, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 7, 'conv1d_0_act': 'tanh', 'pool_size_0': 2, 'conv1d_1_filters': 256, 'conv1d_1_kernel_size': 5, 'conv1d_1_act': 'tanh', 'pool_size_1': 4, 'conv1d_2_filters': 512, 'conv1d_2_kernel_size': 3, 'conv1d_2_act': 'none', 'pool_size_2': 4, 'use_cnn_as_dense': False, 'num_dense_layers': 3, 'pooling_type': 'flatten', 'dense_0_units': 350, 'dense_0_dropout': 0.0, 'dense_0_act': 'sigmoid', 'dense_1_units': 400, 'dense_1_dropout': 0.2, 'dense_1_act': 'tanh', 'dense_2_units': 500, 'dense_2_dropout': 0.4, 'dense_2_act': 'silu', 'optimizer': 'adam'}"
22538846,10.747359275817871,1326.854103088379,"{'num_conv_layers': 2, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 9, 'conv1d_0_act': 'gelu', 'pool_size_0': 1, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 5, 'conv1d_1_act': 'tanh', 'pool_size_1': 4, 'use_cnn_as_dense': False, 'num_dense_layers': 1, 'pooling_type': 'flatten', 'dense_0_units': 350, 'dense_0_dropout': 0.0, 'dense_0_act': 'none', 'optimizer': 'lion'}"
23218176,11.0712890625,1326.79150390625,"{'num_conv_layers': 4, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 9, 'conv1d_0_act': 'elu', 'pool_size_0': 2, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 7, 'conv1d_1_act': 'none', 'pool_size_1': 2, 'conv1d_2_filters': 256, 'conv1d_2_kernel_size': 9, 'conv1d_2_act': 'elu', 'pool_size_2': 3, 'conv1d_3_filters': 512, 'conv1d_3_kernel_size': 9, 'conv1d_3_act': 'silu', 'pool_size_3': 2, 'use_cnn_as_dense': True, 'num_dense_layers': 0, 'pooling_type': 'flatten', 'optimizer': 'adam'}"
22664114,10.80709171295166,1326.3345565795898,"{'num_conv_layers': 2, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 9, 'conv1d_0_act': 'relu', 'pool_size_0': 2, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 9, 'conv1d_1_act': 'tanh', 'pool_size_1': 2, 'use_cnn_as_dense': False, 'num_dense_layers': 2, 'pooling_type': 'flatten', 'dense_0_units': 350, 'dense_0_dropout': 0.4, 'dense_0_act': 'tanh', 'dense_1_units': 300, 'dense_1_dropout': 0.4, 'dense_1_act': 'sigmoid', 'optimizer': 'adam'}"
33723008,16.08038330078125,1326.1953125,"{'num_conv_layers': 3, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'tanh', 'pool_size_0': 1, 'conv1d_1_filters': 512, 'conv1d_1_kernel_size': 9, 'conv1d_1_act': 'none', 'pool_size_1': 4, 'conv1d_2_filters': 256, 'conv1d_2_kernel_size': 5, 'conv1d_2_act': 'gelu', 'pool_size_2': 2, 'use_cnn_as_dense': False, 'num_dense_layers': 0, 'pooling_type': 'flatten', 'optimizer': 'sgd'}"
23695398,11.298846244812012,1325.7592239379883,"{'num_conv_layers': 2, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 7, 'conv1d_0_act': 'elu', 'pool_size_0': 3, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 3, 'conv1d_1_act': 'elu', 'pool_size_1': 4, 'use_cnn_as_dense': False, 'num_dense_layers': 1, 'pooling_type': 'flatten', 'dense_0_units': 550, 'dense_0_dropout': 0.0, 'dense_0_act': 'silu', 'optimizer': 'adamw'}"
22938284,10.937826156616211,1322.597183227539,"{'num_conv_layers': 4, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'gelu', 'pool_size_0': 3, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 9, 'conv1d_1_act': 'gelu', 'pool_size_1': 2, 'conv1d_2_filters': 512, 'conv1d_2_kernel_size': 7, 'conv1d_2_act': 'gelu', 'pool_size_2': 1, 'conv1d_3_filters': 512, 'conv1d_3_kernel_size': 3, 'conv1d_3_act': 'silu', 'pool_size_3': 4, 'use_cnn_as_dense': False, 'num_dense_layers': 3, 'pooling_type': 'flatten', 'dense_0_units': 250, 'dense_0_dropout': 0.0, 'dense_0_act': 'silu', 'dense_1_units': 600, 'dense_1_dropout': 0.2, 'dense_1_act': 'gelu', 'dense_2_units': 250, 'dense_2_dropout': 0.2, 'dense_2_act': 'none', 'optimizer': 'rmsprop'}"
21981824,10.48175048828125,1322.42578125,"{'num_conv_layers': 3, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'relu', 'pool_size_0': 1, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 5, 'conv1d_1_act': 'sigmoid', 'pool_size_1': 3, 'conv1d_2_filters': 128, 'conv1d_2_kernel_size': 7, 'conv1d_2_act': 'gelu', 'pool_size_2': 2, 'use_cnn_as_dense': False, 'num_dense_layers': 0, 'pooling_type': 'flatten', 'optimizer': 'adam'}"
34846176,16.615951538085938,1321.747802734375,"{'num_conv_layers': 2, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 3, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 9, 'conv1d_1_act': 'tanh', 'pool_size_1': 4, 'use_cnn_as_dense': True, 'num_dense_layers': 3, 'pooling_type': 'flatten', 'cnn_dense_0_filters': 550, 'cnn_dense_0_act': 'none', 'cnn_dense_1_filters': 550, 'cnn_dense_1_act': 'gelu', 'cnn_dense_2_filters': 400, 'cnn_dense_2_act': 'sigmoid', 'optimizer': 'sgd'}"
21878656,10.43255615234375,1318.64794921875,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'silu', 'pool_size_0': 1, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 9, 'conv1d_1_act': 'gelu', 'pool_size_1': 3, 'use_cnn_as_dense': True, 'num_dense_layers': 0, 'pooling_type': 'flatten', 'optimizer': 'adam'}"
22105984,10.54095458984375,1318.63671875,"{'num_conv_layers': 3, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 2, 'conv1d_1_filters': 256, 'conv1d_1_kernel_size': 7, 'conv1d_1_act': 'tanh', 'pool_size_1': 1, 'conv1d_2_filters': 128, 'conv1d_2_kernel_size': 5, 'conv1d_2_act': 'sigmoid', 'pool_size_2': 3, 'use_cnn_as_dense': False, 'num_dense_layers': 0, 'pooling_type': 'flatten', 'optimizer': 'adamw'}"
22978254,10.95688533782959,1318.2005996704102,"{'num_conv_layers': 3, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'gelu', 'pool_size_0': 4, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 7, 'conv1d_1_act': 'tanh', 'pool_size_1': 2, 'conv1d_2_filters': 256, 'conv1d_2_kernel_size': 3, 'conv1d_2_act': 'none', 'pool_size_2': 2, 'use_cnn_as_dense': True, 'num_dense_layers': 2, 'pooling_type': 'flatten', 'cnn_dense_0_filters': 400, 'cnn_dense_0_act': 'sigmoid', 'cnn_dense_1_filters': 350, 'cnn_dense_1_act': 'elu', 'optimizer': 'adamw'}"
32890880,15.68359375,1317.90234375,"{'num_conv_layers': 2, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 9, 'conv1d_0_act': 'relu', 'pool_size_0': 1, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 7, 'conv1d_1_act': 'tanh', 'pool_size_1': 4, 'use_cnn_as_dense': False, 'num_dense_layers': 0, 'pooling_type': 'flatten', 'optimizer': 'sgd'}"
